pop,asn,type
frankfurt,36459,peer
frankfurt,6682,route_server_peer
frankfurt,43205,route_server_peer
frankfurt,12552,route_server_peer
frankfurt,57512,route_server_peer
frankfurt,58010,route_server_peer
frankfurt,45899,peer
frankfurt,58511,route_server_peer
frankfurt,8804,route_server_peer
frankfurt,28725,route_server_peer
frankfurt,56665,route_server_peer
frankfurt,61098,route_server_peer
frankfurt,21030,route_server_peer
frankfurt,16509,peer
frankfurt,21013,route_server_peer
frankfurt,20640,route_server_peer
frankfurt,201764,route_server_peer
frankfurt,58307,route_server_peer
frankfurt,44600,route_server_peer
frankfurt,3214,route_server_peer
frankfurt,63949,route_server_peer
frankfurt,22697,route_server_peer
frankfurt,8888,route_server_peer
frankfurt,34758,route_server_peer
frankfurt,20562,route_server_peer
frankfurt,23393,customer
frankfurt,29990,peer
frankfurt,35179,route_server_peer
frankfurt,197637,route_server_peer
frankfurt,13132,route_server_peer
frankfurt,53013,route_server_peer
frankfurt,16265,route_server_peer
frankfurt,9381,route_server_peer
frankfurt,42295,route_server_peer
frankfurt,1820,route_server_peer
frankfurt,21476,route_server_peer
frankfurt,5409,route_server_peer
frankfurt,205614,route_server_peer
frankfurt,59605,route_server_peer
frankfurt,12888,route_server_peer
frankfurt,6233,route_server_peer
frankfurt,12480,route_server_peer
frankfurt,28979,route_server_peer
frankfurt,210937,route_server_peer
frankfurt,4788,route_server_peer
frankfurt,203347,route_server_peer
frankfurt,21412,route_server_peer
frankfurt,62023,route_server_peer
frankfurt,51185,route_server_peer
frankfurt,4229,route_server_peer
frankfurt,43530,route_server_peer
frankfurt,33986,route_server_peer
frankfurt,51184,route_server_peer
frankfurt,19551,route_server_peer
frankfurt,33848,route_server_peer
frankfurt,29624,route_server_peer
frankfurt,8544,route_server_peer
frankfurt,35360,route_server_peer
frankfurt,15830,route_server_peer
frankfurt,62041,route_server_peer
frankfurt,48152,route_server_peer
frankfurt,51343,route_server_peer
frankfurt,44066,route_server_peer
frankfurt,8732,route_server_peer
frankfurt,31025,route_server_peer
frankfurt,8374,route_server_peer
frankfurt,207790,route_server_peer
frankfurt,34569,route_server_peer
frankfurt,49321,route_server_peer
frankfurt,206775,route_server_peer
frankfurt,25192,route_server_peer
frankfurt,35297,peer
frankfurt,25152,route_server_peer
frankfurt,9136,route_server_peer
frankfurt,28889,route_server_peer
frankfurt,9119,route_server_peer
frankfurt,17639,peer
frankfurt,44901,route_server_peer
frankfurt,207701,route_server_peer
frankfurt,8674,route_server_peer
frankfurt,13194,route_server_peer
frankfurt,200612,route_server_peer
frankfurt,37271,route_server_peer
frankfurt,49697,route_server_peer
frankfurt,12732,route_server_peer
frankfurt,37564,route_server_peer
frankfurt,262675,route_server_peer
frankfurt,14061,peer
frankfurt,47869,route_server_peer
frankfurt,51402,route_server_peer
frankfurt,8302,route_server_peer
frankfurt,9050,route_server_peer
frankfurt,210312,route_server_peer
frankfurt,50384,route_server_peer
frankfurt,34966,route_server_peer
frankfurt,46489,peer
frankfurt,23764,peer
frankfurt,199995,route_server_peer
frankfurt,199163,route_server_peer
frankfurt,8781,peer
frankfurt,43289,route_server_peer
frankfurt,394625,route_server_peer
frankfurt,16276,peer
frankfurt,35280,route_server_peer
frankfurt,21497,route_server_peer
frankfurt,49544,peer
frankfurt,50533,route_server_peer
frankfurt,8529,route_server_peer
frankfurt,8708,peer
frankfurt,44973,route_server_peer
frankfurt,15606,route_server_peer
frankfurt,25068,route_server_peer
frankfurt,57455,route_server_peer
frankfurt,35661,route_server_peer
frankfurt,38880,route_server_peer
frankfurt,15694,route_server_peer
frankfurt,12577,route_server_peer
frankfurt,43341,route_server_peer
frankfurt,34936,route_server_peer
frankfurt,203968,route_server_peer
frankfurt,31229,route_server_peer
frankfurt,27281,route_server_peer
frankfurt,49605,route_server_peer
frankfurt,133800,customer
frankfurt,20932,route_server_peer
frankfurt,51310,route_server_peer
frankfurt,553,route_server_peer
frankfurt,12494,route_server_peer
frankfurt,29076,route_server_peer
frankfurt,12491,route_server_peer
frankfurt,211945,route_server_peer
frankfurt,61955,route_server_peer
frankfurt,196922,route_server_peer
frankfurt,12470,route_server_peer
frankfurt,49808,route_server_peer
frankfurt,139057,route_server_peer
frankfurt,35574,route_server_peer
frankfurt,58012,customer
frankfurt,41313,route_server_peer
frankfurt,8823,route_server_peer
frankfurt,41954,customer
frankfurt,35598,route_server_peer
frankfurt,34655,route_server_peer
frankfurt,29169,peer
frankfurt,39122,route_server_peer
frankfurt,31529,route_server_peer
frankfurt,8859,route_server_peer
frankfurt,20694,route_server_peer
frankfurt,16097,route_server_peer
frankfurt,9299,route_server_peer
frankfurt,262589,route_server_peer
frankfurt,8757,route_server_peer
frankfurt,21336,route_server_peer
frankfurt,201213,route_server_peer
frankfurt,31029,route_server_peer
frankfurt,48362,route_server_peer
frankfurt,132203,peer
frankfurt,50629,route_server_peer
frankfurt,12360,route_server_peer
frankfurt,49088,route_server_peer
frankfurt,35432,route_server_peer
frankfurt,12923,route_server_peer
frankfurt,57704,route_server_peer
frankfurt,8308,route_server_peer
frankfurt,57777,route_server_peer
frankfurt,50837,route_server_peer
frankfurt,20830,route_server_peer
frankfurt,28748,route_server_peer
frankfurt,20783,route_server_peer
frankfurt,21385,route_server_peer
frankfurt,198018,route_server_peer
frankfurt,59645,route_server_peer
frankfurt,5603,route_server_peer
frankfurt,20253,route_server_peer
frankfurt,1299,provider
frankfurt,8657,peer
frankfurt,212903,customer
frankfurt,25415,route_server_peer
frankfurt,58453,route_server_peer
frankfurt,59624,route_server_peer
frankfurt,137367,route_server_peer
frankfurt,8758,route_server_peer
frankfurt,44356,route_server_peer
frankfurt,31399,route_server_peer
frankfurt,13054,route_server_peer
frankfurt,209400,route_server_peer
frankfurt,25198,route_server_peer
frankfurt,8647,route_server_peer
frankfurt,51531,route_server_peer
frankfurt,49981,route_server_peer
frankfurt,41114,route_server_peer
frankfurt,136907,route_server_peer
frankfurt,16316,route_server_peer
frankfurt,9145,route_server_peer
frankfurt,16205,route_server_peer
frankfurt,35710,route_server_peer
frankfurt,28283,route_server_peer
frankfurt,28801,route_server_peer
frankfurt,60819,customer
frankfurt,25081,route_server_peer
frankfurt,25160,route_server_peer
frankfurt,34019,route_server_peer
frankfurt,60476,route_server_peer
frankfurt,56701,route_server_peer
frankfurt,33922,route_server_peer
frankfurt,13414,route_server_peer
frankfurt,2906,route_server_peer
frankfurt,30766,route_server_peer
frankfurt,197964,route_server_peer
frankfurt,29014,route_server_peer
frankfurt,21040,route_server_peer
frankfurt,9121,peer
frankfurt,17117,route_server_peer
frankfurt,59675,route_server_peer
frankfurt,50061,route_server_peer
frankfurt,212795,route_server_peer
frankfurt,26667,route_server_peer
frankfurt,3204,route_server_peer
frankfurt,42366,route_server_peer
frankfurt,208016,route_server_peer
frankfurt,202046,route_server_peer
frankfurt,201701,route_server_peer
frankfurt,21409,route_server_peer
frankfurt,15958,route_server_peer
frankfurt,28876,route_server_peer
frankfurt,34659,route_server_peer
frankfurt,19186,customer
frankfurt,60051,route_server_peer
frankfurt,13237,route_server_peer
frankfurt,47215,route_server_peer
frankfurt,12041,route_server_peer
frankfurt,8764,route_server_peer
frankfurt,44974,route_server_peer
frankfurt,208045,customer
frankfurt,6805,peer
frankfurt,5404,route_server_peer
frankfurt,12897,route_server_peer
frankfurt,12883,route_server_peer
frankfurt,64475,route_server_peer
frankfurt,21473,route_server_peer
frankfurt,5398,route_server_peer
frankfurt,15933,route_server_peer
frankfurt,1267,peer
frankfurt,51483,route_server_peer
frankfurt,29802,peer
frankfurt,198930,route_server_peer
frankfurt,15965,route_server_peer
frankfurt,265175,route_server_peer
frankfurt,41690,route_server_peer
frankfurt,18059,route_server_peer
frankfurt,47605,route_server_peer
frankfurt,37721,route_server_peer
frankfurt,36351,peer
frankfurt,49910,route_server_peer
frankfurt,33843,route_server_peer
frankfurt,9304,route_server_peer
frankfurt,42605,route_server_peer
frankfurt,31500,route_server_peer
frankfurt,5416,route_server_peer
frankfurt,12759,route_server_peer
frankfurt,44444,route_server_peer
frankfurt,45352,route_server_peer
frankfurt,44814,route_server_peer
frankfurt,20810,route_server_peer
frankfurt,29404,route_server_peer
frankfurt,34895,route_server_peer
frankfurt,12741,route_server_peer
frankfurt,6774,peer
frankfurt,204994,route_server_peer
frankfurt,8245,route_server_peer
frankfurt,25220,route_server_peer
frankfurt,20853,peer
frankfurt,8763,route_server_peer
frankfurt,209114,route_server_peer
frankfurt,57695,route_server_peer
frankfurt,7155,route_server_peer
frankfurt,31319,route_server_peer
frankfurt,3491,provider
frankfurt,12329,route_server_peer
frankfurt,210821,route_server_peer
frankfurt,213075,route_server_peer
frankfurt,20756,customer
frankfurt,8839,route_server_peer
frankfurt,202661,route_server_peer
frankfurt,35213,route_server_peer
frankfurt,49585,route_server_peer
frankfurt,139742,route_server_peer
frankfurt,112,route_server_peer
frankfurt,47794,route_server_peer
frankfurt,49183,route_server_peer
frankfurt,12748,route_server_peer
frankfurt,139341,route_server_peer
frankfurt,9318,route_server_peer
frankfurt,48821,route_server_peer
frankfurt,212341,route_server_peer
frankfurt,62275,route_server_peer
frankfurt,208059,route_server_peer
frankfurt,3327,route_server_peer
frankfurt,1836,route_server_peer
frankfurt,9083,route_server_peer
frankfurt,207306,route_server_peer
frankfurt,47195,route_server_peer
frankfurt,42947,route_server_peer
frankfurt,61157,route_server_peer
frankfurt,50010,route_server_peer
frankfurt,9044,peer
frankfurt,41047,route_server_peer
frankfurt,41998,route_server_peer
frankfurt,19229,route_server_peer
frankfurt,8469,route_server_peer
frankfurt,34800,route_server_peer
frankfurt,53636,customer
frankfurt,6866,route_server_peer
frankfurt,10282,route_server_peer
frankfurt,60326,route_server_peer
frankfurt,199524,peer
frankfurt,40627,route_server_peer
frankfurt,208431,route_server_peer
frankfurt,205112,route_server_peer
frankfurt,8926,route_server_peer
frankfurt,58717,route_server_peer
frankfurt,14630,route_server_peer
frankfurt,47626,route_server_peer
frankfurt,399106,customer
frankfurt,55967,route_server_peer
frankfurt,3257,provider
frankfurt,63199,route_server_peer
frankfurt,5713,route_server_peer
frankfurt,8400,route_server_peer
frankfurt,61599,route_server_peer
frankfurt,25369,route_server_peer
frankfurt,15547,route_server_peer
frankfurt,29632,route_server_peer
frankfurt,60294,route_server_peer
frankfurt,49436,route_server_peer
frankfurt,199790,route_server_peer
frankfurt,22822,peer
frankfurt,34624,route_server_peer
frankfurt,37468,route_server_peer
frankfurt,32787,route_server_peer
frankfurt,1241,route_server_peer
frankfurt,10122,route_server_peer
frankfurt,60022,route_server_peer
frankfurt,12912,route_server_peer
frankfurt,20773,route_server_peer
frankfurt,24637,route_server_peer
frankfurt,8391,route_server_peer
frankfurt,16552,route_server_peer
frankfurt,199421,route_server_peer
frankfurt,31898,route_server_peer
frankfurt,31133,route_server_peer
frankfurt,43566,route_server_peer
frankfurt,3331,route_server_peer
frankfurt,56382,route_server_peer
frankfurt,9022,route_server_peer
frankfurt,50581,route_server_peer
frankfurt,51978,route_server_peer
frankfurt,59507,route_server_peer
frankfurt,20340,route_server_peer
frankfurt,48858,route_server_peer
frankfurt,60171,route_server_peer
frankfurt,23944,route_server_peer
frankfurt,34086,route_server_peer
frankfurt,38040,route_server_peer
frankfurt,198385,route_server_peer
frankfurt,39642,route_server_peer
frankfurt,62856,route_server_peer
frankfurt,250,route_server_peer
frankfurt,24724,route_server_peer
frankfurt,8304,route_server_peer
frankfurt,29056,route_server_peer
frankfurt,22381,route_server_peer
frankfurt,20928,route_server_peer
frankfurt,12611,route_server_peer
frankfurt,34863,route_server_peer
frankfurt,12963,route_server_peer
frankfurt,3255,route_server_peer
frankfurt,55805,route_server_peer
frankfurt,5578,route_server_peer
frankfurt,8473,route_server_peer
frankfurt,13045,route_server_peer
frankfurt,31543,route_server_peer
frankfurt,12731,route_server_peer
frankfurt,197473,route_server_peer
frankfurt,207439,route_server_peer
frankfurt,201196,route_server_peer
frankfurt,7342,route_server_peer
frankfurt,197071,route_server_peer
frankfurt,12301,route_server_peer
frankfurt,6507,route_server_peer
frankfurt,196954,route_server_peer
frankfurt,35805,route_server_peer
frankfurt,13157,route_server_peer
frankfurt,15817,route_server_peer
frankfurt,54994,route_server_peer
frankfurt,57353,route_server_peer
frankfurt,6876,route_server_peer
frankfurt,31328,route_server_peer
frankfurt,49718,route_server_peer
frankfurt,42541,route_server_peer
frankfurt,48641,route_server_peer
frankfurt,41033,route_server_peer
frankfurt,8637,route_server_peer
frankfurt,62365,route_server_peer
frankfurt,58057,route_server_peer
frankfurt,57537,route_server_peer
frankfurt,24961,peer
frankfurt,196714,route_server_peer
frankfurt,210333,route_server_peer
frankfurt,50923,route_server_peer
frankfurt,213307,route_server_peer
frankfurt,15763,route_server_peer
frankfurt,25394,route_server_peer
frankfurt,42695,route_server_peer
frankfurt,51324,route_server_peer
frankfurt,205881,route_server_peer
frankfurt,57406,route_server_peer
frankfurt,59813,route_server_peer
frankfurt,200187,route_server_peer
frankfurt,49519,route_server_peer
frankfurt,62955,peer
frankfurt,42841,route_server_peer
frankfurt,198570,route_server_peer
frankfurt,13249,route_server_peer
frankfurt,48173,route_server_peer
frankfurt,203440,route_server_peer
frankfurt,20459,route_server_peer
frankfurt,13285,route_server_peer
frankfurt,137991,route_server_peer
frankfurt,15966,route_server_peer
frankfurt,38193,route_server_peer
frankfurt,15925,route_server_peer
frankfurt,21277,route_server_peer
frankfurt,205520,route_server_peer
frankfurt,8426,route_server_peer
frankfurt,208722,route_server_peer
frankfurt,30103,route_server_peer
frankfurt,39090,route_server_peer
frankfurt,8309,route_server_peer
frankfurt,6057,route_server_peer
frankfurt,20677,route_server_peer
frankfurt,13002,route_server_peer
frankfurt,17557,route_server_peer
frankfurt,33438,peer
frankfurt,199284,route_server_peer
frankfurt,206141,route_server_peer
frankfurt,3856,peer
frankfurt,197965,route_server_peer
frankfurt,8262,route_server_peer
frankfurt,31510,route_server_peer
frankfurt,12713,route_server_peer
frankfurt,21056,route_server_peer
frankfurt,21574,route_server_peer
frankfurt,210728,route_server_peer
frankfurt,62303,customer
frankfurt,24679,route_server_peer
frankfurt,12695,route_server_peer
frankfurt,8641,route_server_peer
frankfurt,44854,route_server_peer
frankfurt,29208,route_server_peer
frankfurt,42649,route_server_peer
frankfurt,42385,route_server_peer
frankfurt,14593,route_server_peer
frankfurt,1031,route_server_peer
frankfurt,42965,route_server_peer
frankfurt,51468,route_server_peer
frankfurt,199599,route_server_peer
frankfurt,4651,route_server_peer
frankfurt,54990,customer
frankfurt,45102,peer
frankfurt,34854,route_server_peer
frankfurt,197981,route_server_peer
frankfurt,51407,route_server_peer
frankfurt,205741,route_server_peer
frankfurt,7713,route_server_peer
